2023-02-15 20:13:12,878 INFO    StreamThr :17631 [internal.py:wandb_internal():87] W&B internal server running at pid: 17631, started at: 2023-02-15 20:13:12.878192
2023-02-15 20:13:12,880 DEBUG   HandlerThread:17631 [handler.py:handle_request():144] handle_request: status
2023-02-15 20:13:12,881 INFO    WriterThread:17631 [datastore.py:open_for_write():85] open: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230215_201312-wtpisvrf/run-wtpisvrf.wandb
2023-02-15 20:13:12,881 DEBUG   SenderThread:17631 [sender.py:send():336] send: header
2023-02-15 20:13:12,881 DEBUG   SenderThread:17631 [sender.py:send():336] send: run
2023-02-15 20:13:13,368 INFO    SenderThread:17631 [dir_watcher.py:__init__():216] watching files in: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230215_201312-wtpisvrf/files
2023-02-15 20:13:13,368 INFO    SenderThread:17631 [sender.py:_start_run_threads():1067] run started: wtpisvrf with start time 1676502792.876179
2023-02-15 20:13:13,369 DEBUG   SenderThread:17631 [sender.py:send_request():363] send_request: summary_record
2023-02-15 20:13:13,369 INFO    SenderThread:17631 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-15 20:13:13,370 DEBUG   HandlerThread:17631 [handler.py:handle_request():144] handle_request: check_version
2023-02-15 20:13:13,370 DEBUG   SenderThread:17631 [sender.py:send_request():363] send_request: check_version
2023-02-15 20:13:13,571 DEBUG   HandlerThread:17631 [handler.py:handle_request():144] handle_request: run_start
2023-02-15 20:13:13,580 ERROR   HandlerThread:17631 [gpu.py:is_available():351] Error initializing NVML: Driver Not Loaded
2023-02-15 20:13:13,580 DEBUG   HandlerThread:17631 [system_info.py:__init__():31] System info init
2023-02-15 20:13:13,580 DEBUG   HandlerThread:17631 [system_info.py:__init__():46] System info init done
2023-02-15 20:13:13,580 INFO    HandlerThread:17631 [system_monitor.py:start():151] Starting system monitor
2023-02-15 20:13:13,580 INFO    SystemMonitor:17631 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-15 20:13:13,580 INFO    HandlerThread:17631 [system_monitor.py:probe():172] Collecting system info
2023-02-15 20:13:13,580 INFO    SystemMonitor:17631 [interfaces.py:start():168] Started cpu
2023-02-15 20:13:13,581 INFO    SystemMonitor:17631 [interfaces.py:start():168] Started disk
2023-02-15 20:13:13,581 INFO    SystemMonitor:17631 [interfaces.py:start():168] Started memory
2023-02-15 20:13:13,581 INFO    SystemMonitor:17631 [interfaces.py:start():168] Started network
2023-02-15 20:13:13,611 DEBUG   HandlerThread:17631 [system_info.py:probe():195] Probing system
2023-02-15 20:13:13,612 DEBUG   HandlerThread:17631 [system_info.py:_probe_git():180] Probing git
2023-02-15 20:13:13,615 DEBUG   HandlerThread:17631 [system_info.py:_probe_git():188] Probing git done
2023-02-15 20:13:13,615 DEBUG   HandlerThread:17631 [system_info.py:probe():241] Probing system done
